timestamp;sensor_name;sensor_type;msg
1704889200000;B_DHT;Temperature;{'timestamp': 1704889200000, 'temperature': 21.455890896975525, 'humidity': 45.39765074470333}
1704889200000;FSR;FSR;{'timestamp': 1704889200000, 'weight': 350}
1704890400000;K_DHT;Temperature;{'timestamp': 1704890400000, 'temperature': 21.775521314054224, 'humidity': 43.99423681520381}
1704890400000;LR_DHT;Temperature;{'timestamp': 1704890400000, 'temperature': 21.80475380170372, 'humidity': 49.45266487674872}
1704890400000;BATH_DHT;Temperature;{'timestamp': 1704890400000, 'temperature': 24.7215481927611, 'humidity': 56.84516514046193}
1704890400000;B_DHT;Temperature;{'timestamp': 1704890400000, 'temperature': 22.80750810188029, 'humidity': 57.202290426007295}
1704890400000;FSR;FSR;{'timestamp': 1704890400000, 'weight': 243}
1704890700000;LR_CAMERA;Camera;{'timestamp': 1704890700000, 'file': '/train/split3/split3_618.png'}
1704891600000;K_CAMERA;Camera;{'timestamp': 1704891600000, 'file': '/train/split2/split2_249.png'}
1704891600000;K_DHT;Temperature;{'timestamp': 1704891600000, 'temperature': 21.04896654080126, 'humidity': 38.507276309701396}
1704891600000;LR_CAMERA;Camera;{'timestamp': 1704891600000, 'file': '/train/split10/split10_254.png'}
1704891600000;LR_DHT;Temperature;{'timestamp': 1704891600000, 'temperature': 19.10232662067847, 'humidity': 48.550796892343214}
1704891600000;BATH_DHT;Temperature;{'timestamp': 1704891600000, 'temperature': 23.118126232903116, 'humidity': 61.912185243911146}
1704891600000;B_DHT;Temperature;{'timestamp': 1704891600000, 'temperature': 21.486026051787007, 'humidity': 48.36818931246669}
1704891600000;FSR;FSR;{'timestamp': 1704891600000, 'weight': 141}
1704892800000;K_DHT;Temperature;{'timestamp': 1704892800000, 'temperature': 20.0, 'humidity': 40.07884103851494}
1704892800000;LR_DHT;Temperature;{'timestamp': 1704892800000, 'temperature': 25.907148966976678, 'humidity': 67.1455519667695}
1704892800000;BATH_DHT;Temperature;{'timestamp': 1704892800000, 'temperature': 24.049689803339984, 'humidity': 62.39625657520591}
1704892800000;B_DHT;Temperature;{'timestamp': 1704892800000, 'temperature': 20.819331472183382, 'humidity': 68.30756057601299}
1704892800000;FSR;FSR;{'timestamp': 1704892800000, 'weight': 38}
1704894000000;K_DHT;Temperature;{'timestamp': 1704894000000, 'temperature': 22.0, 'humidity': 30.375853934821677}
1704894000000;LR_DHT;Temperature;{'timestamp': 1704894000000, 'temperature': 21.217186831184335, 'humidity': 43.24586079908255}
1704894000000;BATH_DHT;Temperature;{'timestamp': 1704894000000, 'temperature': 25.34139171903289, 'humidity': 56.5125514670999}
1704894000000;B_DHT;Temperature;{'timestamp': 1704894000000, 'temperature': 23.0, 'humidity': 56.062889414485205}
1704894000000;FSR;FSR;{'timestamp': 1704894000000, 'weight': 1000}
1704894300000;LR_CAMERA;Camera;{'timestamp': 1704894300000, 'file': '/train/split3/split3_653.png'}
1704895200000;K_CAMERA;Camera;{'timestamp': 1704895200000, 'file': '/train/split2/split2_461.png'}
1704895200000;K_DHT;Temperature;{'timestamp': 1704895200000, 'temperature': 20.52496638769222, 'humidity': 30.590883331600047}
1704895200000;LR_CAMERA;Camera;{'timestamp': 1704895200000, 'file': '/train/split3/split3_690.png'}
1704895200000;LR_DHT;Temperature;{'timestamp': 1704895200000, 'temperature': 25.44989241608011, 'humidity': 50.655556990828025}
1704895200000;BATH_DHT;Temperature;{'timestamp': 1704895200000, 'temperature': 24.479012750056466, 'humidity': 66.89878840302119}
1704895200000;B_DHT;Temperature;{'timestamp': 1704895200000, 'temperature': 20.001980580198516, 'humidity': 55.71107306769669}
1704895200000;B_PIR;PIR;{'timestamp': 1704895200000, 'presence': 0}
1704895200000;FSR;FSR;{'timestamp': 1704895200000, 'weight': 899}
1704895260000;BATH_PIR;PIR;{'timestamp': 1704895260000, 'presence': 1}
1704895260000;HR;HR;{'timestamp': 1704895260000, 'hr': 75}
1704896400000;K_DHT;Temperature;{'timestamp': 1704896400000, 'temperature': 22.0, 'humidity': 37.24276075857438}
1704896400000;LR_DHT;Temperature;{'timestamp': 1704896400000, 'temperature': 19.60850293257955, 'humidity': 63.89303117741924}
1704896400000;BATH_DHT;Temperature;{'timestamp': 1704896400000, 'temperature': 25.720583734419318, 'humidity': 72.10882646965129}
1704896400000;B_DHT;Temperature;{'timestamp': 1704896400000, 'temperature': 20.063290929092652, 'humidity': 55.01471499415422}
1704896400000;FSR;FSR;{'timestamp': 1704896400000, 'weight': 777}
1704897000000;BATH_PIR;PIR;{'timestamp': 1704897000000, 'presence': 0}
1704897000000;HR;HR;{'timestamp': 1704897000000, 'hr': 74}
1704897060000;LR_PIR;PIR;{'timestamp': 1704897060000, 'presence': 1}
1704897600000;K_DHT;Temperature;{'timestamp': 1704897600000, 'temperature': 20.436512561137295, 'humidity': 36.31405515080723}
1704897600000;LR_DHT;Temperature;{'timestamp': 1704897600000, 'temperature': 19.593954253382957, 'humidity': 53.86420769545454}
1704897600000;BATH_DHT;Temperature;{'timestamp': 1704897600000, 'temperature': 25.491431960344492, 'humidity': 69.31136089557171}
1704897600000;B_DHT;Temperature;{'timestamp': 1704897600000, 'temperature': 20.26553879363073, 'humidity': 60.061656909448956}
1704897600000;FSR;FSR;{'timestamp': 1704897600000, 'weight': 657}
1704897900000;LR_CAMERA;Camera;{'timestamp': 1704897900000, 'file': '/train/split3/split3_271.png'}
1704898800000;K_CAMERA;Camera;{'timestamp': 1704898800000, 'file': '/train/split2/split2_296.png'}
1704898800000;K_DHT;Temperature;{'timestamp': 1704898800000, 'temperature': 20.553003033250633, 'humidity': 30.0}
1704898800000;LR_CAMERA;Camera;{'timestamp': 1704898800000, 'file': '/train/split3/split3_709.png'}
1704898800000;LR_DHT;Temperature;{'timestamp': 1704898800000, 'temperature': 24.765090208390816, 'humidity': 52.15486051799632}
1704898800000;BATH_DHT;Temperature;{'timestamp': 1704898800000, 'temperature': 23.23699547954215, 'humidity': 60.764544240501436}
1704898800000;B_DHT;Temperature;{'timestamp': 1704898800000, 'temperature': 22.286457611552816, 'humidity': 60.328126892461235}
1704898800000;FSR;FSR;{'timestamp': 1704898800000, 'weight': 549}
1704900000000;K_DHT;Temperature;{'timestamp': 1704900000000, 'temperature': 20.885533549133505, 'humidity': 32.59923485451532}
1704900000000;LR_DHT;Temperature;{'timestamp': 1704900000000, 'temperature': 19.09882221750495, 'humidity': 55.10493902603623}
1704900000000;BATH_DHT;Temperature;{'timestamp': 1704900000000, 'temperature': 25.774739307642854, 'humidity': 63.7417499418842}
1704900000000;B_DHT;Temperature;{'timestamp': 1704900000000, 'temperature': 20.88219837315136, 'humidity': 54.58268871363744}
1704900000000;FSR;FSR;{'timestamp': 1704900000000, 'weight': 445}
1704901200000;K_DHT;Temperature;{'timestamp': 1704901200000, 'temperature': 20.240937733873714, 'humidity': 38.43877149649551}
1704901200000;LR_DHT;Temperature;{'timestamp': 1704901200000, 'temperature': 23.825061708809187, 'humidity': 66.25001441547235}
1704901200000;BATH_DHT;Temperature;{'timestamp': 1704901200000, 'temperature': 25.82100446355474, 'humidity': 62.38851723579509}
1704901200000;B_DHT;Temperature;{'timestamp': 1704901200000, 'temperature': 23.0, 'humidity': 60.46621345417317}
1704901200000;FSR;FSR;{'timestamp': 1704901200000, 'weight': 322}
1704901500000;LR_CAMERA;Camera;{'timestamp': 1704901500000, 'file': '/train/split3/split3_662.png'}
1704902400000;K_CAMERA;Camera;{'timestamp': 1704902400000, 'file': '/train/split1/split1_170.png'}
1704902400000;K_DHT;Temperature;{'timestamp': 1704902400000, 'temperature': 24.827533455816372, 'humidity': 53.309314872924276}
1704902400000;LR_CAMERA;Camera;{'timestamp': 1704902400000, 'file': '/train/split3/split3_702.png'}
1704902400000;LR_DHT;Temperature;{'timestamp': 1704902400000, 'temperature': 19.31632790852181, 'humidity': 50.814580625600726}
1704902400000;BATH_DHT;Temperature;{'timestamp': 1704902400000, 'temperature': 25.11400108338304, 'humidity': 64.8822623272463}
1704902400000;B_DHT;Temperature;{'timestamp': 1704902400000, 'temperature': 22.08725737902009, 'humidity': 49.99756169147376}
1704902400000;LR_PIR;PIR;{'timestamp': 1704902400000, 'presence': 0}
1704902400000;FSR;FSR;{'timestamp': 1704902400000, 'weight': 223}
1704902460000;K_PIR;PIR;{'timestamp': 1704902460000, 'presence': 1}
1704903600000;K_DHT;Temperature;{'timestamp': 1704903600000, 'temperature': 24.78524367548984, 'humidity': 62.21988705328016}
1704903600000;LR_DHT;Temperature;{'timestamp': 1704903600000, 'temperature': 24.149491461485923, 'humidity': 52.61139656099995}
1704903600000;BATH_DHT;Temperature;{'timestamp': 1704903600000, 'temperature': 24.941167839211065, 'humidity': 67.98452173467479}
1704903600000;B_DHT;Temperature;{'timestamp': 1704903600000, 'temperature': 22.53523534196157, 'humidity': 63.430711471785074}
1704903600000;FSR;FSR;{'timestamp': 1704903600000, 'weight': 132}
1704904800000;K_DHT;Temperature;{'timestamp': 1704904800000, 'temperature': 27.529025471229783, 'humidity': 53.663049226138405}
1704904800000;LR_DHT;Temperature;{'timestamp': 1704904800000, 'temperature': 25.083423407128507, 'humidity': 62.6619541664256}
1704904800000;BATH_DHT;Temperature;{'timestamp': 1704904800000, 'temperature': 24.073162127920025, 'humidity': 69.03708477921298}
1704904800000;B_DHT;Temperature;{'timestamp': 1704904800000, 'temperature': 21.766269963613716, 'humidity': 69.81887428121249}
1704904800000;FSR;FSR;{'timestamp': 1704904800000, 'weight': 23}
1704905100000;LR_CAMERA;Camera;{'timestamp': 1704905100000, 'file': '/train/split3/split3_026.png'}
1704906000000;K_CAMERA;Camera;{'timestamp': 1704906000000, 'file': '/train/split2/split2_353.png'}
1704906000000;K_DHT;Temperature;{'timestamp': 1704906000000, 'temperature': 24.443484037428142, 'humidity': 55.23082978437799}
1704906000000;LR_CAMERA;Camera;{'timestamp': 1704906000000, 'file': '/train/split3/split3_214.png'}
1704906000000;LR_DHT;Temperature;{'timestamp': 1704906000000, 'temperature': 19.84734772673426, 'humidity': 56.57505703655745}
1704906000000;BATH_DHT;Temperature;{'timestamp': 1704906000000, 'temperature': 23.877885659527152, 'humidity': 64.96352758864793}
1704906000000;B_DHT;Temperature;{'timestamp': 1704906000000, 'temperature': 20.52817914930795, 'humidity': 63.39124387199096}
1704906000000;FSR;FSR;{'timestamp': 1704906000000, 'weight': 1000}
1704907200000;K_DHT;Temperature;{'timestamp': 1704907200000, 'temperature': 24.385057404746153, 'humidity': 50.146726878768604}
1704907200000;LR_DHT;Temperature;{'timestamp': 1704907200000, 'temperature': 20.034051898873095, 'humidity': 44.190515976142635}
1704907200000;BATH_DHT;Temperature;{'timestamp': 1704907200000, 'temperature': 24.109047790234275, 'humidity': 58.76323649812108}
1704907200000;B_DHT;Temperature;{'timestamp': 1704907200000, 'temperature': 21.725073268528703, 'humidity': 52.870424885815}
1704907200000;FSR;FSR;{'timestamp': 1704907200000, 'weight': 895}
1704908400000;K_DHT;Temperature;{'timestamp': 1704908400000, 'temperature': 26.297997187860833, 'humidity': 59.445017754220885}
1704908400000;LR_DHT;Temperature;{'timestamp': 1704908400000, 'temperature': 25.190374613624403, 'humidity': 66.88115303118035}
1704908400000;BATH_DHT;Temperature;{'timestamp': 1704908400000, 'temperature': 24.253644336467733, 'humidity': 75.0}
1704908400000;B_DHT;Temperature;{'timestamp': 1704908400000, 'temperature': 23.0, 'humidity': 67.90554991517145}
1704908400000;FSR;FSR;{'timestamp': 1704908400000, 'weight': 779}
1704908700000;LR_CAMERA;Camera;{'timestamp': 1704908700000, 'file': '/train/split3/split3_003.png'}
1704909600000;K_CAMERA;Camera;{'timestamp': 1704909600000, 'file': '/train/split2/split2_142.png'}
1704909600000;K_DHT;Temperature;{'timestamp': 1704909600000, 'temperature': 20.0, 'humidity': 31.438085868929406}
1704909600000;LR_CAMERA;Camera;{'timestamp': 1704909600000, 'file': '/train/split10/split10_255.png'}
1704909600000;LR_DHT;Temperature;{'timestamp': 1704909600000, 'temperature': 20.828223767961617, 'humidity': 59.861196358108074}
1704909600000;BATH_DHT;Temperature;{'timestamp': 1704909600000, 'temperature': 26.0, 'humidity': 62.820230320907925}
1704909600000;B_DHT;Temperature;{'timestamp': 1704909600000, 'temperature': 23.0, 'humidity': 69.18090150490384}
1704909600000;K_PIR;PIR;{'timestamp': 1704909600000, 'presence': 0}
1704909600000;FSR;FSR;{'timestamp': 1704909600000, 'weight': 681}
1704909660000;BATH_PIR;PIR;{'timestamp': 1704909660000, 'presence': 1}
1704909660000;HR;HR;{'timestamp': 1704909660000, 'hr': 70}
1704910800000;K_DHT;Temperature;{'timestamp': 1704910800000, 'temperature': 20.108667720191768, 'humidity': 36.51578114401666}
1704910800000;LR_DHT;Temperature;{'timestamp': 1704910800000, 'temperature': 24.636926170614704, 'humidity': 66.41243745546346}
1704910800000;BATH_DHT;Temperature;{'timestamp': 1704910800000, 'temperature': 23.0, 'humidity': 69.55299647134476}
1704910800000;B_DHT;Temperature;{'timestamp': 1704910800000, 'temperature': 21.973413716232383, 'humidity': 68.3062074369617}
1704910800000;BATH_PIR;PIR;{'timestamp': 1704910800000, 'presence': 0}
1704910800000;HR;HR;{'timestamp': 1704910800000, 'hr': 83}
1704910800000;FSR;FSR;{'timestamp': 1704910800000, 'weight': 569}
1704910860000;B_PIR;PIR;{'timestamp': 1704910860000, 'presence': 1}
1704912000000;K_DHT;Temperature;{'timestamp': 1704912000000, 'temperature': 22.0, 'humidity': 32.891028596678716}
1704912000000;LR_DHT;Temperature;{'timestamp': 1704912000000, 'temperature': 23.717179856843867, 'humidity': 53.38657947233857}
1704912000000;BATH_DHT;Temperature;{'timestamp': 1704912000000, 'temperature': 24.611173219071286, 'humidity': 58.41657184441028}
1704912000000;B_DHT;Temperature;{'timestamp': 1704912000000, 'temperature': 20.363907342938262, 'humidity': 54.570162303826685}
1704912000000;FSR;FSR;{'timestamp': 1704912000000, 'weight': 451}
1704912300000;LR_CAMERA;Camera;{'timestamp': 1704912300000, 'file': '/train/split3/split3_033.png'}
1704913200000;K_CAMERA;Camera;{'timestamp': 1704913200000, 'file': '/train/split1/split1_511.png'}
1704913200000;K_DHT;Temperature;{'timestamp': 1704913200000, 'temperature': 20.950707463567884, 'humidity': 30.0}
1704913200000;LR_CAMERA;Camera;{'timestamp': 1704913200000, 'file': '/train/split10/split10_397.png'}
1704913200000;LR_DHT;Temperature;{'timestamp': 1704913200000, 'temperature': 19.00702380687153, 'humidity': 33.40732368620957}
1704913200000;BATH_DHT;Temperature;{'timestamp': 1704913200000, 'temperature': 25.30541606294403, 'humidity': 57.34691469160872}
1704913200000;B_DHT;Temperature;{'timestamp': 1704913200000, 'temperature': 20.0, 'humidity': 53.95335822076175}
1704913200000;FSR;FSR;{'timestamp': 1704913200000, 'weight': 330}
1704914400000;K_DHT;Temperature;{'timestamp': 1704914400000, 'temperature': 20.064870000811002, 'humidity': 40.0}
1704914400000;LR_DHT;Temperature;{'timestamp': 1704914400000, 'temperature': 21.0, 'humidity': 46.48064775851326}
1704914400000;BATH_DHT;Temperature;{'timestamp': 1704914400000, 'temperature': 25.009295913586318, 'humidity': 72.9999130780117}
1704914400000;B_DHT;Temperature;{'timestamp': 1704914400000, 'temperature': 20.31598392366673, 'humidity': 55.625322315319025}
1704914400000;FSR;FSR;{'timestamp': 1704914400000, 'weight': 220}
1704915600000;K_DHT;Temperature;{'timestamp': 1704915600000, 'temperature': 20.0, 'humidity': 30.0}
1704915600000;LR_DHT;Temperature;{'timestamp': 1704915600000, 'temperature': 19.98125292171433, 'humidity': 42.99920387576642}
1704915600000;BATH_DHT;Temperature;{'timestamp': 1704915600000, 'temperature': 23.08072467953699, 'humidity': 62.100103059510026}
1704915600000;B_DHT;Temperature;{'timestamp': 1704915600000, 'temperature': 22.0, 'humidity': 55.30892426832483}
1704915600000;FSR;FSR;{'timestamp': 1704915600000, 'weight': 99}
1704915900000;LR_CAMERA;Camera;{'timestamp': 1704915900000, 'file': '/train/split3/split3_704.png'}
1704916800000;K_CAMERA;Camera;{'timestamp': 1704916800000, 'file': '/train/split1/split1_099.png'}
1704916800000;K_DHT;Temperature;{'timestamp': 1704916800000, 'temperature': 20.498690793900785, 'humidity': 31.318636141636784}
1704916800000;LR_CAMERA;Camera;{'timestamp': 1704916800000, 'file': '/train/split3/split3_646.png'}
1704916800000;LR_DHT;Temperature;{'timestamp': 1704916800000, 'temperature': 21.0, 'humidity': 30.40578271121044}
1704916800000;BATH_DHT;Temperature;{'timestamp': 1704916800000, 'temperature': 21.150222968737115, 'humidity': 55.29450314020558}
1704916800000;B_DHT;Temperature;{'timestamp': 1704916800000, 'temperature': 20.758020720808652, 'humidity': 53.17322476461413}
1704916800000;FSR;FSR;{'timestamp': 1704916800000, 'weight': 1000}
1704918000000;K_DHT;Temperature;{'timestamp': 1704918000000, 'temperature': 22.0, 'humidity': 33.77887764620232}
1704918000000;LR_DHT;Temperature;{'timestamp': 1704918000000, 'temperature': 20.401035092277873, 'humidity': 33.31510397807352}
1704918000000;BATH_DHT;Temperature;{'timestamp': 1704918000000, 'temperature': 20.0, 'humidity': 49.933685577825294}
1704918000000;B_DHT;Temperature;{'timestamp': 1704918000000, 'temperature': 21.10217547639682, 'humidity': 51.104537712051695}
1704918000000;FSR;FSR;{'timestamp': 1704918000000, 'weight': 883}
1704919200000;K_DHT;Temperature;{'timestamp': 1704919200000, 'temperature': 20.799292724095082, 'humidity': 30.367944702435878}
1704919200000;LR_DHT;Temperature;{'timestamp': 1704919200000, 'temperature': 20.7574009129216, 'humidity': 32.703060743940675}
1704919200000;BATH_DHT;Temperature;{'timestamp': 1704919200000, 'temperature': 21.815286671169034, 'humidity': 59.294946820678646}
1704919200000;B_DHT;Temperature;{'timestamp': 1704919200000, 'temperature': 20.0, 'humidity': 40.0}
